cost_weight: 0
information_weight: 1
NrOfUnknownVoxels weight: 0
AverageUncertainty weight: 0
AverageEndPointUncertainty weight: 0
UnknownObjectSideFrontier weight: 0
UnknownObjectVolumeFrontier weight: 0
ClassicFrontier weight: 0
EndNodeOccupancySum weight: 0
TotalOccupancyCertainty weight: 0
TotalNrOfOccupieds weight: 0
TotalNrOfNodes weight: 0

Retrieved for step: 16 (0=first step)
time pos_x pos_y pos_z rot_x rot_y rot_z rot_w return_value winning_margin return_value_mean return_value_stddev cost NrOfUnknownVoxels AverageUncertainty AverageEndPointUncertainty UnknownObjectSideFrontier UnknownObjectVolumeFrontier ClassicFrontier EndNodeOccupancySum TotalOccupancyCertainty TotalNrOfOccupieds TotalNrOfNodes
6005.44 -0.868449 0.282661 0.178803 -0.438188 0.564864 -0.362762 0.597766 0 0 0 0 0 20983 0.47499 0.842016 75 1322 568 273.863 33366.8 55985 2.59258e+06
6005.44 -0.812268 -0.136391 0.441952 -0.169842 0.692424 0.131082 0.688854 0 0 0 0 0 11648 0.445 0.817073 53 2385 570 267.341 33366.8 55985 2.59258e+06
6005.44 -0.824054 -0.138856 0.442019 -0.0650913 0.704277 0.026035 0.706455 0 0 0 0 0 14243 0.457606 0.838126 53 1818 719 282.916 33366.8 55985 2.59258e+06
6005.44 -0.280563 -0.830547 0.103551 0.242193 0.532372 0.775837 0.236644 0 0 0 0 0 816 0.288211 0.822334 4 215 115 118.944 33366.8 55985 2.59258e+06
6005.44 -0.288218 -0.839763 0.102341 0.274703 0.642384 0.68756 0.197843 0 0 0 0 0 6422 0.358145 0.842439 86 634 1126 372.735 33366.8 55985 2.59258e+06
6005.44 -0.813958 -0.414215 0.178803 -0.620997 0.354179 -0.106393 0.691087 0 0 0 0 0 3674 0.309815 0.879619 48 750 480 272.813 33366.8 55985 2.59258e+06
6005.44 -0.477918 -0.670803 0.441952 -0.421893 0.574721 0.384717 0.586255 0 0 0 0 0 2260 0.295248 0.836872 37 1216 304 255.307 33366.8 55985 2.59258e+06
6005.44 0.388897 -0.785673 0.103551 0.0200275 0.584531 0.807339 -0.0782696 0 0 0 0 0 194 0.256646 0.750013 4 117 16 152.498 33366.8 55985 2.59258e+06
6005.44 0.390001 -0.797603 0.102341 0.00796278 0.69861 0.710934 -0.0803345 0 0 0 0 0 7051 0.368064 0.839387 105 969 1335 370.816 33366.8 55985 2.59258e+06
6005.44 -0.28435 -0.856581 0.177665 -0.802772 0.0637637 0.17784 0.565565 0 0 0 0 0 4574 0.355815 0.902373 68 723 739 196.475 33366.8 55985 2.59258e+06
6005.44 -0.282661 -0.868449 0.178803 -0.709265 0.0895735 0.166173 0.679196 0 0 0 0 0 3486 0.316253 0.860689 32 464 572 267.168 33366.8 55985 2.59258e+06
6005.44 0.138856 -0.824054 0.442019 0.544026 -0.451972 -0.517949 -0.48113 0 0 0 0 0 2645 0.287099 0.800547 31 612 290 263.88 33366.8 55985 2.59258e+06
