cost_weight: 0
information_weight: 1
NrOfUnknownVoxels weight: 0
AverageUncertainty weight: 0
AverageEndPointUncertainty weight: 0
UnknownObjectSideFrontier weight: 0
UnknownObjectVolumeFrontier weight: 0
ClassicFrontier weight: 0
EndNodeOccupancySum weight: 0
TotalOccupancyCertainty weight: 0
TotalNrOfOccupieds weight: 0
TotalNrOfNodes weight: 0

Retrieved for step: 10 (0=first step)
time pos_x pos_y pos_z rot_x rot_y rot_z rot_w return_value winning_margin return_value_mean return_value_stddev cost NrOfUnknownVoxels AverageUncertainty AverageEndPointUncertainty UnknownObjectSideFrontier UnknownObjectVolumeFrontier ClassicFrontier EndNodeOccupancySum TotalOccupancyCertainty TotalNrOfOccupieds TotalNrOfNodes
5011.18 0.484508 0.68088 0.442019 -0.625758 -0.329652 0.642717 -0.294402 0 0 0 0 0 20761 0.543624 0.819824 56 2765 3046 323.368 25720.6 44056 2.15039e+06
5011.18 -0.390001 0.797603 0.102341 0.69861 -0.00796278 0.0803345 0.710934 0 0 0 0 0 10929 0.437722 0.861984 66 2185 778 270.279 25720.6 44056 2.15039e+06
5011.18 0.28435 0.856581 0.177665 0.0637637 0.802772 -0.565565 0.17784 0 0 0 0 0 10538 0.569702 0.927574 26 586 863 112.068 25720.6 44056 2.15039e+06
5011.18 0.282661 0.868449 0.178803 0.0895735 0.709265 -0.679196 0.166173 0 0 0 0 0 12368 0.503204 0.900397 28 435 1009 186.383 25720.6 44056 2.15039e+06
5011.18 -0.136391 0.812268 0.441952 0.369521 0.609714 -0.394404 0.579782 0 0 0 0 0 74187 0.748349 0.860468 166 10597 528 308.813 25720.6 44056 2.15039e+06
5011.18 -0.138856 0.824054 0.442019 0.451972 0.544026 -0.48113 0.517949 0 0 0 0 0 70265 0.789123 0.822128 196 11158 613 318.025 25720.6 44056 2.15039e+06
5011.18 -0.830547 0.280563 0.103551 0.5477 0.205187 0.381267 0.715932 0 0 0 0 0 287 0.341172 0.88805 7 103 129 105.079 25720.6 44056 2.15039e+06
5011.18 -0.404629 0.80676 0.177665 -0.248298 0.766066 -0.454458 0.380735 0 0 0 0 0 4474 0.457915 0.894411 27 1011 281 64.1241 25720.6 44056 2.15039e+06
5011.18 -0.414215 0.813958 0.178803 -0.188669 0.689553 -0.563903 0.413441 0 0 0 0 0 4304 0.418944 0.864714 23 824 307 186.755 25720.6 44056 2.15039e+06
5011.18 -0.670803 0.477918 0.441952 0.108066 0.704712 -0.142509 0.686581 0 0 0 0 0 15997 0.534932 0.836504 155 9045 536 282.148 25720.6 44056 2.15039e+06
5011.18 -0.68088 0.484508 0.442019 0.209379 0.675576 -0.246296 0.662643 0 0 0 0 0 16082 0.529115 0.851881 125 6864 516 299.085 25720.6 44056 2.15039e+06
5011.18 -0.785673 -0.388897 0.103551 0.427487 0.399164 0.62622 0.51553 0 0 0 0 0 454 0.308474 0.885879 3 126 73 99.7138 25720.6 44056 2.15039e+06
5011.18 -0.856581 0.28435 0.177665 -0.522558 0.612733 -0.274163 0.525666 0 0 0 0 0 12516 0.609564 0.885901 99 911 853 167.672 25720.6 44056 2.15039e+06
5011.18 -0.868449 0.282661 0.178803 -0.438188 0.564864 -0.362762 0.597766 0 0 0 0 0 17854 0.527044 0.852936 63 979 444 220.81 25720.6 44056 2.15039e+06
5011.18 -0.812268 -0.136391 0.441952 -0.169842 0.692424 0.131082 0.688854 0 0 0 0 0 15766 0.592267 0.842192 60 2686 622 241.403 25720.6 44056 2.15039e+06
5011.18 -0.824054 -0.138856 0.442019 -0.0650913 0.704277 0.026035 0.706455 0 0 0 0 0 20524 0.583968 0.861262 57 2080 794 261.91 25720.6 44056 2.15039e+06
5011.18 -0.280563 -0.830547 0.103551 0.242193 0.532372 0.775837 0.236644 0 0 0 0 0 2859 0.384875 0.883609 8 402 197 109.406 25720.6 44056 2.15039e+06
5011.18 -0.288218 -0.839763 0.102341 0.274703 0.642384 0.68756 0.197843 0 0 0 0 0 11802 0.48372 0.885536 103 1103 1317 326.538 25720.6 44056 2.15039e+06
5011.18 -0.80676 -0.404629 0.177665 -0.717264 0.366118 -0.0521301 0.59057 0 0 0 0 0 9536 0.469329 0.913555 50 845 810 172.745 25720.6 44056 2.15039e+06
5011.18 -0.813958 -0.414215 0.178803 -0.620997 0.354179 -0.106393 0.691087 0 0 0 0 0 4400 0.336351 0.880707 48 1025 406 238.969 25720.6 44056 2.15039e+06
5011.18 -0.477918 -0.670803 0.441952 -0.421893 0.574721 0.384717 0.586255 0 0 0 0 0 12913 0.524058 0.87949 42 1544 572 225.783 25720.6 44056 2.15039e+06
5011.18 -0.484508 -0.68088 0.442019 -0.329652 0.625758 0.294402 0.642717 0 0 0 0 0 15645 0.504799 0.892448 47 1225 639 265.259 25720.6 44056 2.15039e+06
5011.18 0.388897 -0.785673 0.103551 0.0200275 0.584531 0.807339 -0.0782696 0 0 0 0 0 205 0.269204 0.813411 2 81 29 144.764 25720.6 44056 2.15039e+06
5011.18 0.390001 -0.797603 0.102341 0.00796278 0.69861 0.710934 -0.0803345 0 0 0 0 0 8970 0.382198 0.855537 66 1533 868 288.405 25720.6 44056 2.15039e+06
5011.18 -0.28435 -0.856581 0.177665 -0.802772 0.0637637 0.17784 0.565565 0 0 0 0 0 5305 0.460906 0.914079 53 613 788 170.49 25720.6 44056 2.15039e+06
5011.18 -0.282661 -0.868449 0.178803 -0.709265 0.0895735 0.166173 0.679196 0 0 0 0 0 5483 0.413259 0.905176 32 583 717 240.314 25720.6 44056 2.15039e+06
5011.18 0.138856 -0.824054 0.442019 0.544026 -0.451972 -0.517949 -0.48113 0 0 0 0 0 3031 0.346903 0.867893 28 607 351 236.044 25720.6 44056 2.15039e+06
